latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-34.51427,147.90201,330.93,0.42,0.38,2026-05-01,0417,N,nominal,2.0NRT,296.02,7.2,D
-14.08307,132.65343,367,0.52,0.5,2026-05-01,0421,N,high,2.0NRT,301.44,59.11,D
-34.54207,147.62187,333.04,0.42,0.37,2026-05-01,0417,N,nominal,2.0NRT,291.02,2.53,D
-14.08185,132.66316,337.87,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,291.35,20.46,D
-34.39014,148.32578,341.87,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,298.74,5.11,D
-14.08367,132.64853,348.53,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,301.25,59.11,D
-34.38791,148.32704,338.97,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,300.62,4.76,D
-14.07841,132.65285,355.27,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.56,42.67,D
-34.35365,148.35304,335.42,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,300.93,3.35,D
-14.07902,132.64795,344.04,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,309.51,42.67,D
-34.75211,145.90819,346.57,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,302.67,8.89,D
-14.0796,132.64326,333.95,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,296.38,27.39,D
-34.75279,145.90393,337.15,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,303.85,5.93,D
-14.07377,132.65221,350.43,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.51,42.67,D
-34.70792,145.92426,333.97,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,292.78,4.72,D
-14.07437,132.64738,341.28,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,296.99,42.67,D
-34.7039,145.92772,339.58,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,295.7,18.44,D
-14.06912,132.6516,353.25,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,300.16,12.56,D
-34.48473,147.12906,346.45,0.4,0.37,2026-05-01,0417,N,nominal,2.0NRT,310.86,33.02,D
-14.08734,132.50372,356.11,0.54,0.51,2026-05-01,0421,N,nominal,2.0NRT,297.71,17.76,D
-34.36438,147.78525,335.38,0.42,0.38,2026-05-01,0417,N,nominal,2.0NRT,298.54,6.46,D
-14.06388,132.65581,338.06,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.87,16.11,D
-34.35987,147.76967,348.97,0.42,0.38,2026-05-01,0417,N,nominal,2.0NRT,314.7,37.45,D
-14.06448,132.65096,343.18,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,299.55,12.56,D
-34.3564,147.76878,349.29,0.42,0.38,2026-05-01,0417,N,nominal,2.0NRT,308.3,12.88,D
-14.08264,132.50314,349.56,0.54,0.51,2026-05-01,0421,N,nominal,2.0NRT,297.5,17.76,D
-34.35721,147.76416,335.28,0.42,0.38,2026-05-01,0417,N,nominal,2.0NRT,303.07,12.88,D
-14.07856,132.49751,353.17,0.54,0.51,2026-05-01,0421,N,nominal,2.0NRT,297.63,17.32,D
-34.35294,147.76788,351.22,0.42,0.38,2026-05-01,0417,N,nominal,2.0NRT,298.38,12.88,D
-14.05398,132.65955,356.33,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,299.55,24.72,D
-34.47496,146.85201,336.24,0.4,0.37,2026-05-01,0417,N,nominal,2.0NRT,296.3,2.48,D
-14.04933,132.65897,352.12,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,289.04,17.93,D
-34.20695,148.33742,330.61,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,296.97,1.68,D
-14.04993,132.65407,356.57,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,293.03,17.93,D
-34.15817,148.48151,344.37,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,302.81,7.03,D
-14.05567,132.48946,331.75,0.54,0.51,2026-05-01,0421,N,nominal,2.0NRT,292.04,3.79,D
-34.16512,148.02673,345.55,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,316.31,94.73,D
-14.04648,132.65593,338.43,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,283.91,4.21,D
-34.16596,148.02205,337.45,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,304.34,12.61,D
-14.04712,132.65106,341.46,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,284.72,2.97,D
-34.16246,148.02116,332.52,0.43,0.38,2026-05-01,0417,N,low,2.0NRT,303.51,12.61,D
-14.04592,132.58704,330.53,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,292.75,5.6,D
-34.16162,148.02583,367,0.43,0.38,2026-05-01,0417,N,low,2.0NRT,336.19,94.73,D
-14.03547,132.52011,344.55,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,296.49,8.55,D
-34.1365,148.06345,344.11,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,304.38,29.26,D
-13.98303,132.67268,354.92,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,292.62,22.82,D
-34.13299,148.06256,343.87,0.43,0.38,2026-05-01,0417,N,low,2.0NRT,317.89,29.26,D
-13.98731,132.63858,332.58,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,289.56,6.22,D
-34.44508,146.09933,348.63,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,299.95,7,D
-13.97655,132.57303,342.4,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,295.83,59.67,D
-34.02518,148.42462,349.38,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,306.92,15.56,D
-13.98148,132.53316,342.9,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.03,12.28,D
-34.3938,146.28653,356.68,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,315.74,36.82,D
-13.9858,132.49818,334.87,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,290.63,5.55,D
-35.35847,139.0468,339.09,0.4,0.44,2026-05-01,0417,N,nominal,2.0NRT,278.33,5.93,D
-13.9725,132.56743,355.06,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,300.59,63.38,D
-35.35893,139.04234,348.34,0.4,0.44,2026-05-01,0417,N,nominal,2.0NRT,281.69,5.93,D
-13.9768,132.53253,357.2,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.15,10.7,D
-34.39044,146.28572,347.26,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,304.87,8.23,D
-13.98049,132.50256,342.44,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.81,11.92,D
-35.35479,139.04172,332.58,0.4,0.44,2026-05-01,0417,N,nominal,2.0NRT,279.28,5.18,D
-13.98111,132.49757,341.81,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.96,11.92,D
-35.35525,139.03726,336.63,0.4,0.44,2026-05-01,0417,N,nominal,2.0NRT,281.85,3.25,D
-13.97212,132.53191,346.21,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.09,10.7,D
-34.0505,148.14134,330.16,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,298.99,15.04,D
-13.97519,132.50693,346.58,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.21,11.24,D
-34.04612,148.14519,340.6,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,304.47,24.62,D
-13.97581,132.50194,340.05,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.03,11.92,D
-34.04698,148.14044,353.1,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,310.71,15.04,D
-13.95298,132.64894,343.87,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,295.06,10.16,D
-34.42226,145.89571,344.25,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,296.55,7.81,D
-13.96744,132.5313,340.38,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,295.86,13.66,D
-34.41823,145.89917,343.18,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,297.57,14.58,D
-13.96805,132.52632,340.69,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.02,13.66,D
-34.04045,148.07462,332.66,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,301.7,6.42,D
-13.96928,132.51634,333.18,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,295.31,5.84,D
-34.03778,148.06902,340.93,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,306.42,23.8,D
-13.94834,132.64838,342.66,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.21,10.16,D
-34.06552,147.91478,346.04,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,301.83,7.71,D
-13.9591,132.56068,355.4,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,302.14,35.09,D
-34.0592,147.8889,353.39,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,299.04,12.19,D
-13.94369,132.64783,347.99,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,301.6,48.49,D
-34.35345,146.17055,345.53,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,299.47,5.43,D
-13.95382,132.56499,344.68,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.67,21.26,D
-34.3501,146.16975,342.47,0.39,0.36,2026-05-01,0417,N,nominal,2.0NRT,302.86,5.43,D
-13.95443,132.56004,347.99,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,302.24,69.77,D
-33.89943,148.49516,335.89,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,306.28,10.43,D
-13.94429,132.64294,297.37,0.52,0.5,2026-05-01,0421,N,low,2.0NRT,302.47,48.49,D
-33.91912,148.20309,343.6,0.44,0.38,2026-05-01,0417,N,nominal,2.0NRT,298.9,6.49,D
-13.93904,132.64729,348.3,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,293.67,48.49,D
-33.84728,147.99858,352.12,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,304.07,11.79,D
-13.94859,132.56905,337.82,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,294.86,21.26,D
-33.84447,147.64696,336.79,0.42,0.38,2026-05-01,0417,N,nominal,2.0NRT,303.98,3.48,D
-13.94918,132.56413,351.42,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,296.7,21.26,D
-33.57391,148.6682,346.02,0.46,0.39,2026-05-01,0417,N,nominal,2.0NRT,302.4,5.32,D
-13.954,132.52452,351.92,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,299.44,32.22,D
-33.62888,147.85892,340.77,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,304.84,4.76,D
-13.95461,132.51955,331.8,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,292.57,10.65,D
-33.62972,147.85426,339.97,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,304.03,5.86,D
-13.94932,132.52393,345.83,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,294.14,23,D
-33.83072,146.30428,330.49,0.39,0.36,2026-05-01,0417,N,low,2.0NRT,300.65,4.28,D
-13.93499,132.64182,355.17,0.52,0.5,2026-05-01,0421,N,low,2.0NRT,285.95,12.59,D
-33.48363,147.7814,337.03,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,302.64,3.3,D
-13.93035,132.6412,347.1,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,292.84,12.59,D
-33.48446,147.77676,332.51,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,301.17,3.3,D
-13.93155,132.6313,344.49,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,293.39,10.36,D
-32.85124,150.82721,338.9,0.39,0.44,2026-05-01,0417,N,nominal,2.0NRT,295,7.27,D
-13.93215,132.62639,354.43,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,296.92,15.26,D
-33.07695,149.18831,348.05,0.49,0.4,2026-05-01,0417,N,nominal,2.0NRT,298.52,8.92,D
-13.93453,132.60675,349.42,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.28,8.68,D
-33.07321,149.18742,351.27,0.49,0.4,2026-05-01,0417,N,nominal,2.0NRT,299.31,8.92,D
-13.94149,132.64456,334.73,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,298.83,90.78,D
-33.06947,149.18654,347.62,0.49,0.4,2026-05-01,0417,N,nominal,2.0NRT,300.52,18,D
-13.9516,132.56667,345.12,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,295.49,22.07,D
-33.15948,148.6725,330.49,0.47,0.39,2026-05-01,0417,N,low,2.0NRT,301.36,19.27,D
-13.95223,132.56177,354.6,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,299.76,33.16,D
-33.32281,147.74323,334.28,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,302.11,9.51,D
-13.95674,132.52704,335.53,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,291.23,19.03,D
-33.31931,147.74234,336.33,0.43,0.38,2026-05-01,0417,N,nominal,2.0NRT,306.03,9.51,D
-13.95738,132.52206,345.09,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,294.74,14.58,D
-33.17148,148.467,334.61,0.46,0.39,2026-05-01,0417,N,nominal,2.0NRT,303.28,4.8,D
-13.9527,132.52147,346.39,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,297.04,14.58,D
-33.19844,148.11641,334.06,0.44,0.39,2026-05-01,0417,N,nominal,2.0NRT,299.6,5.16,D
-13.9322,132.64345,349.48,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,292.95,30.95,D
-33.18961,148.12408,342.72,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,302.93,5.96,D
-13.93412,132.62865,338.57,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,295.5,10.95,D
-33.18605,148.12317,341.48,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,301.81,5.96,D
-13.93475,132.62376,345.62,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,292.31,10.95,D
-34.0693,141.00298,334.37,0.47,0.4,2026-05-01,0417,N,nominal,2.0NRT,291.93,4.02,D
-13.93665,132.60905,349.56,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,295.81,7.3,D
-32.33615,147.9236,348.67,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,306.29,4.58,D
-13.93727,132.60422,331.62,0.52,0.5,2026-05-01,0421,N,nominal,2.0NRT,290.82,7.3,D
-32.33702,147.91882,335.83,0.45,0.39,2026-05-01,0417,N,low,2.0NRT,306.35,4.58,D
-13.94801,132.5209,351.73,0.53,0.5,2026-05-01,0421,N,nominal,2.0NRT,294.2,12.75,D
-32.33258,147.9227,348.62,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,306.54,6.04,D
-13.85503,133.20074,332.24,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,292.32,5.49,D
-32.33345,147.91792,339.07,0.45,0.39,2026-05-01,0417,N,nominal,2.0NRT,306.88,6.04,D
-32.21698,148.12218,348.23,0.46,0.39,2026-05-01,0417,N,nominal,2.0NRT,308,9.98,D
-13.85056,133.20016,339.96,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,293.67,6.47,D
-13.8461,133.19957,331.59,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,290.66,6.47,D
-32.2068,147.53604,349.54,0.44,0.38,2026-05-01,0419,N,nominal,2.0NRT,304.76,8.57,D
-13.84669,133.19504,341.69,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,292.08,6.47,D
-32.2041,147.53055,332.59,0.44,0.38,2026-05-01,0419,N,nominal,2.0NRT,300.81,1.42,D
-13.83988,133.21246,331.57,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,288.9,5.26,D
-13.78119,133.31741,340.55,0.47,0.48,2026-05-01,0421,N,nominal,2.0NRT,297.68,4.3,D
-32.1929,147.552,347.97,0.44,0.38,2026-05-01,0419,N,nominal,2.0NRT,305.85,10.79,D
-13.77676,133.31685,333.31,0.47,0.48,2026-05-01,0421,N,nominal,2.0NRT,295.5,4.3,D
-32.18938,147.55113,332.05,0.44,0.38,2026-05-01,0419,N,low,2.0NRT,303.46,3.54,D
-13.77701,133.17169,341.16,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,296.5,13.72,D
-13.77758,133.1671,345.34,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,299.68,13.72,D
-32.08506,146.95087,332.64,0.42,0.38,2026-05-01,0419,N,nominal,2.0NRT,297.27,2.99,D
-13.77311,133.16652,333.67,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,293.61,6.65,D
-32.0777,146.97234,336.76,0.42,0.38,2026-05-01,0419,N,nominal,2.0NRT,306.95,3.17,D
-14.51584,126.37895,339.79,0.69,0.74,2026-05-01,0421,N,nominal,2.0NRT,295.72,15.51,D
-31.41203,150.45851,354.72,0.4,0.44,2026-05-01,0419,N,nominal,2.0NRT,303.56,9.98,D
-13.71656,133.30084,337.07,0.47,0.48,2026-05-01,0421,N,nominal,2.0NRT,295.45,8.99,D
-14.52329,126.38523,331.63,0.69,0.74,2026-05-01,0421,N,nominal,2.0NRT,293.78,9.48,D
-32.07502,146.96706,338.84,0.42,0.38,2026-05-01,0419,N,nominal,2.0NRT,299.69,6.18,D
-14.51701,126.37764,349.1,0.69,0.74,2026-05-01,0421,N,nominal,2.0NRT,296.3,12.88,D
-32.07579,146.96262,349.54,0.42,0.38,2026-05-01,0419,N,nominal,2.0NRT,295.26,5.03,D
-13.705,133.28586,330.86,0.47,0.48,2026-05-01,0421,N,nominal,2.0NRT,296.51,5.52,D
-32.22891,145.98068,340.49,0.4,0.37,2026-05-01,0419,N,nominal,2.0NRT,302.56,3.48,D
-14.01675,130.36523,367,0.37,0.58,2026-05-01,0421,N,high,2.0NRT,298.36,6.51,D
-32.12221,146.57022,341.55,0.41,0.37,2026-05-01,0419,N,nominal,2.0NRT,305.49,78.06,D
-14.01013,130.37512,331.78,0.37,0.58,2026-05-01,0421,N,nominal,2.0NRT,296.97,2.11,D
-32.11804,146.57376,334.51,0.41,0.37,2026-05-01,0419,N,nominal,2.0NRT,301.2,12.39,D
-13.58713,133.09155,331.7,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,297.81,6.71,D
-32.11536,146.56859,344.18,0.41,0.37,2026-05-01,0419,N,nominal,2.0NRT,307.02,46.21,D
-13.56192,133.11102,343.37,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,293.28,7.83,D
-31.76294,147.09233,336.22,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,307.44,3.89,D
-13.54964,133.17296,331.74,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,294.95,4.36,D
-31.76373,147.08781,340.45,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,306.42,4.06,D
-13.55921,133.11194,335.61,0.48,0.48,2026-05-01,0421,N,nominal,2.0NRT,294.6,5.16,D
-31.06874,150.67918,328.86,0.42,0.45,2026-05-01,0419,N,nominal,2.0NRT,297.67,43.57,D
-13.85451,129.98131,367,0.39,0.59,2026-05-01,0421,N,high,2.0NRT,297.94,41.47,D
-31.74612,147.12599,335.54,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,302.9,5.67,D
-13.85493,129.97762,333.02,0.39,0.59,2026-05-01,0421,N,nominal,2.0NRT,302.82,41.47,D
-31.06964,150.67476,367,0.42,0.45,2026-05-01,0419,N,low,2.0NRT,331.1,71.24,D
-11.87116,142.01906,349.19,0.44,0.38,2026-05-01,0421,N,nominal,2.0NRT,301.61,26.78,D
-31.06458,150.67807,340.29,0.42,0.45,2026-05-01,0419,N,nominal,2.0NRT,298.32,45.09,D
-13.10418,130.73361,336.47,0.34,0.56,2026-05-01,0421,N,nominal,2.0NRT,297.79,2.7,D
-31.06548,150.67366,310.26,0.42,0.45,2026-05-01,0419,N,low,2.0NRT,315.07,55.71,D
-13.10454,130.73051,343.08,0.34,0.56,2026-05-01,0421,N,nominal,2.0NRT,298.58,2.7,D
-31.75535,146.59215,337.24,0.41,0.37,2026-05-01,0419,N,nominal,2.0NRT,304.41,5.94,D
-13.16492,130.16385,367,0.37,0.58,2026-05-01,0421,N,high,2.0NRT,294.78,14.03,D
-31.39803,148.32378,348.07,0.48,0.4,2026-05-01,0419,N,nominal,2.0NRT,308.14,12.88,D
-13.1045,130.7323,345.96,0.34,0.56,2026-05-01,0421,N,nominal,2.0NRT,298.41,5.16,D
-31.33199,146.6563,340.86,0.42,0.37,2026-05-01,0419,N,nominal,2.0NRT,306.2,5.82,D
-13.16404,130.16306,367,0.37,0.58,2026-05-01,0421,N,high,2.0NRT,294.75,15.09,D
-31.32854,146.6555,341.08,0.42,0.37,2026-05-01,0419,N,nominal,2.0NRT,306.57,5.82,D
-31.16178,146.90395,337.17,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,305.92,6.08,D
-13.09896,130.56158,367,0.35,0.57,2026-05-01,0421,N,high,2.0NRT,295.18,12.33,D
-31.16257,146.89948,348.69,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,304.9,6.08,D
-13.09937,130.55829,367,0.35,0.57,2026-05-01,0421,N,high,2.0NRT,295.58,8.31,D
-31.16225,146.90149,367,0.43,0.38,2026-05-01,0419,N,high,2.0NRT,309.05,12.75,D
-13.10341,130.5253,343.8,0.35,0.57,2026-05-01,0421,N,nominal,2.0NRT,294.56,6.08,D
-30.74328,148.28615,336.2,0.49,0.4,2026-05-01,0419,N,nominal,2.0NRT,306.44,2.04,D
-13.0896,130.55043,367,0.35,0.57,2026-05-01,0421,N,high,2.0NRT,296.13,8.94,D
-30.91422,146.86873,349.31,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,303.85,5.95,D
-13.0904,130.54384,367,0.35,0.57,2026-05-01,0421,N,high,2.0NRT,295.83,6.54,D
-30.91073,146.86789,338.21,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,303.32,3.66,D
-13.0908,130.54053,340.26,0.35,0.57,2026-05-01,0421,N,nominal,2.0NRT,292.54,6.54,D
-30.91152,146.8634,333.35,0.43,0.38,2026-05-01,0419,N,nominal,2.0NRT,302.7,3.66,D
-13.09161,130.53391,329.45,0.35,0.57,2026-05-01,0421,N,nominal,2.0NRT,294.26,3.65,D
-30.6973,147.76335,337,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,307.96,6.38,D
-13.08431,130.54976,367,0.35,0.57,2026-05-01,0421,N,high,2.0NRT,296.4,8.94,D
-30.69367,147.76247,344.62,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,306.89,6.38,D
-13.07863,130.5524,353.65,0.35,0.57,2026-05-01,0421,N,nominal,2.0NRT,296.35,5.65,D
-30.45815,148.63875,337.05,0.51,0.41,2026-05-01,0419,N,nominal,2.0NRT,307.27,17.73,D
-13.07902,130.54913,342.79,0.35,0.57,2026-05-01,0421,N,nominal,2.0NRT,294.67,3.41,D
-30.45917,148.63344,350.56,0.51,0.41,2026-05-01,0419,N,nominal,2.0NRT,310.23,31.11,D
-13.07295,130.55496,337.07,0.35,0.57,2026-05-01,0421,N,nominal,2.0NRT,295.5,5.65,D
-30.61777,147.60477,346.33,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,310.94,12.72,D
-30.61865,147.59999,347.98,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,307.5,8.57,D
-30.61416,147.6039,336.54,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,306.08,12.72,D
-30.61505,147.59912,351.65,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,308.14,8.57,D
-30.60158,147.61086,334.66,0.46,0.39,2026-05-01,0419,N,low,2.0NRT,307.09,6.79,D
-30.59887,147.60518,332.53,0.46,0.39,2026-05-01,0419,N,low,2.0NRT,303.84,4.39,D
-30.60204,147.60854,338.06,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,306.81,5.29,D
-30.59843,147.60767,341.03,0.46,0.39,2026-05-01,0419,N,nominal,2.0NRT,303.76,4.08,D
-30.46792,147.92642,335.19,0.47,0.4,2026-05-01,0419,N,nominal,2.0NRT,306.71,2.38,D
-30.34658,148.13911,336.11,0.49,0.4,2026-05-01,0419,N,low,2.0NRT,306.67,3.01,D
-33.09665,116.62935,327.3,0.42,0.38,2026-05-01,0557,N,nominal,2.0NRT,286.14,2.51,D
-32.68744,117.45383,343.67,0.4,0.37,2026-05-01,0557,N,nominal,2.0NRT,298.75,29.8,D
-32.68803,117.44954,347.56,0.4,0.37,2026-05-01,0557,N,nominal,2.0NRT,298.43,28.22,D
-32.68462,117.44888,354.65,0.4,0.37,2026-05-01,0557,N,nominal,2.0NRT,292.52,13.8,D
-32.68522,117.44457,344.09,0.4,0.37,2026-05-01,0557,N,nominal,2.0NRT,298.27,13.8,D
-31.96957,116.74515,343.99,0.41,0.37,2026-05-01,0557,N,nominal,2.0NRT,291.07,5.98,D
-31.97017,116.74076,331.14,0.41,0.37,2026-05-01,0557,N,nominal,2.0NRT,286.73,7.5,D
-31.96611,116.74453,341.17,0.41,0.37,2026-05-01,0557,N,nominal,2.0NRT,286.33,5.98,D
-31.52762,116.90489,332.82,0.41,0.37,2026-05-01,0557,N,nominal,2.0NRT,292.67,3.28,D
-31.46897,116.5509,367,0.41,0.37,2026-05-01,0557,N,high,2.0NRT,297.72,11.58,D
-31.46958,116.54646,342.17,0.41,0.37,2026-05-01,0557,N,nominal,2.0NRT,293.31,4.48,D
-31.27472,115.62687,337.92,0.44,0.38,2026-05-01,0559,N,nominal,2.0NRT,290.1,2.91,D
-31.27373,115.62383,335.84,0.44,0.38,2026-05-01,0559,N,nominal,2.0NRT,292.03,3.42,D
-31.15861,116.32699,333.08,0.42,0.38,2026-05-01,0559,N,nominal,2.0NRT,296.45,3.97,D
-30.38037,117.39154,336.44,0.39,0.36,2026-05-01,0559,N,nominal,2.0NRT,293.89,6.01,D
-29.49018,115.69971,330.34,0.42,0.38,2026-05-01,0559,N,nominal,2.0NRT,291.42,4.23,D
-29.25551,115.06219,332.84,0.44,0.39,2026-05-01,0559,N,nominal,2.0NRT,299.16,6.04,D
-28.65638,114.85596,330.1,0.45,0.39,2026-05-01,0559,N,low,2.0NRT,300.12,3.56,D
-28.10397,114.54705,354.22,0.45,0.39,2026-05-01,0559,N,nominal,2.0NRT,301.62,7.84,D
-28.10456,114.54238,336.69,0.45,0.39,2026-05-01,0559,N,nominal,2.0NRT,296.87,7.84,D
-28.10034,114.54651,351.11,0.45,0.39,2026-05-01,0559,N,nominal,2.0NRT,303.85,7.84,D
-22.11444,115.20612,338.35,0.39,0.36,2026-05-01,0601,N,nominal,2.0NRT,308.22,5.31,D
-22.11106,115.20557,336.9,0.39,0.36,2026-05-01,0601,N,low,2.0NRT,308.96,4.49,D
-22.10713,115.20883,344.87,0.39,0.36,2026-05-01,0601,N,nominal,2.0NRT,312.61,4.49,D
-22.10375,115.20826,344.22,0.39,0.36,2026-05-01,0601,N,nominal,2.0NRT,311.05,5.4,D
-22.10038,115.2077,340.95,0.39,0.36,2026-05-01,0601,N,low,2.0NRT,312.32,5.4,D
-22.09644,115.21096,336.86,0.39,0.36,2026-05-01,0601,N,low,2.0NRT,308.67,7.67,D
-22.08969,115.20983,349.22,0.39,0.36,2026-05-01,0601,N,nominal,2.0NRT,314.03,11.1,D
