latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-20.41967,135.39787,334.13,0.56,0.43,2026-04-30,0457,N20,low,2.0NRT,305.64,7.68,D
-17.33611,125.30521,339.27,0.52,0.42,2026-04-30,0459,N20,nominal,2.0NRT,306.31,4.61,D
-20.42064,135.39255,344.1,0.56,0.43,2026-04-30,0457,N20,nominal,2.0NRT,311.19,7.68,D
-17.70606,122.27961,335.68,0.54,0.51,2026-04-30,0459,N20,nominal,2.0NRT,303.48,4.54,D
-20.42162,135.38722,341.63,0.56,0.43,2026-04-30,0457,N20,nominal,2.0NRT,309.29,10.07,D
-17.66541,122.54494,354.08,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,308.04,27.34,D
-21.05791,119.85366,367,0.43,0.62,2026-04-30,0459,N20,high,2.0NRT,313.09,21.66,D
-17.66022,122.54932,340.77,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,304.53,14.37,D
-19.08453,134.25026,337.25,0.51,0.41,2026-04-30,0459,N20,low,2.0NRT,308.01,5.71,D
-19.07515,134.04225,337.4,0.49,0.41,2026-04-30,0459,N20,nominal,2.0NRT,305.68,4.71,D
-17.6608,122.5444,353.34,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,311.21,27.34,D
-19.07823,134.03951,340.02,0.49,0.41,2026-04-30,0459,N20,nominal,2.0NRT,303.17,11.75,D
-17.6143,122.85956,367,0.5,0.49,2026-04-30,0459,N20,high,2.0NRT,326.12,145.72,D
-19.07451,134.0388,335.17,0.49,0.41,2026-04-30,0459,N20,low,2.0NRT,307.83,2.17,D
-17.61486,122.85487,367,0.5,0.49,2026-04-30,0459,N20,high,2.0NRT,328.77,145.72,D
-19.0572,134.05003,336.91,0.5,0.41,2026-04-30,0459,N20,nominal,2.0NRT,307.01,3.98,D
-17.61375,122.86424,337.37,0.5,0.49,2026-04-30,0459,N20,nominal,2.0NRT,302.04,21.83,D
-19.05511,134.0399,337.13,0.5,0.41,2026-04-30,0459,N20,nominal,2.0NRT,307.98,4.57,D
-17.60925,122.86369,344.66,0.5,0.49,2026-04-30,0459,N20,nominal,2.0NRT,317.13,80.05,D
-20.02303,120.63229,343.69,0.37,0.58,2026-04-30,0459,N20,nominal,2.0NRT,311,4.95,D
-17.61036,122.8543,349.72,0.5,0.49,2026-04-30,0459,N20,nominal,2.0NRT,310.84,39.81,D
-17.61091,122.84962,340.77,0.5,0.49,2026-04-30,0459,N20,nominal,2.0NRT,304.78,17.47,D
-19.98596,120.28243,336.01,0.39,0.6,2026-04-30,0459,N20,low,2.0NRT,306.58,3.13,D
-17.6053,122.85842,344.69,0.5,0.49,2026-04-30,0459,N20,nominal,2.0NRT,307.47,39.81,D
-19.98561,120.28176,336.02,0.39,0.6,2026-04-30,0459,N20,low,2.0NRT,306.79,3.73,D
-17.60585,122.85374,355.58,0.5,0.49,2026-04-30,0459,N20,nominal,2.0NRT,310.83,39.81,D
-19.98011,120.28109,331.68,0.39,0.6,2026-04-30,0459,N20,low,2.0NRT,305.51,1.97,D
-17.6064,122.84905,333.43,0.5,0.49,2026-04-30,0459,N20,nominal,2.0NRT,307.02,17.47,D
-19.64731,121.701,337.52,0.63,0.54,2026-04-30,0459,N20,low,2.0NRT,308.74,5.42,D
-19.64294,121.69441,345.39,0.63,0.54,2026-04-30,0459,N20,nominal,2.0NRT,310.58,8.92,D
-17.63161,122.63451,333.26,0.51,0.5,2026-04-30,0459,N20,nominal,2.0NRT,305.23,3.51,D
-17.21833,137.65341,338.66,0.58,0.52,2026-04-30,0459,N20,nominal,2.0NRT,299.6,11.69,D
-17.57624,122.91167,344.07,0.49,0.49,2026-04-30,0459,N20,nominal,2.0NRT,310.25,8.94,D
-17.21835,137.65707,333.84,0.58,0.52,2026-04-30,0459,N20,nominal,2.0NRT,299.66,6.89,D
-17.57678,122.90703,347.62,0.49,0.49,2026-04-30,0459,N20,nominal,2.0NRT,308.62,8.94,D
-17.2194,137.6516,336.72,0.58,0.52,2026-04-30,0459,N20,nominal,2.0NRT,298.94,6.89,D
-17.57732,122.90238,356.05,0.49,0.49,2026-04-30,0459,N20,nominal,2.0NRT,310.68,14.41,D
-16.31204,141.48029,334.94,0.53,0.67,2026-04-30,0459,N20,nominal,2.0NRT,292.71,7.2,D
-17.57175,122.91111,352.83,0.49,0.49,2026-04-30,0459,N20,nominal,2.0NRT,309.38,8.94,D
-16.31351,141.48175,333.4,0.54,0.67,2026-04-30,0459,N20,nominal,2.0NRT,292.62,6.04,D
-17.57229,122.90646,339.56,0.49,0.49,2026-04-30,0459,N20,nominal,2.0NRT,307.28,8.94,D
-17.75181,132.78951,336.92,0.45,0.39,2026-04-30,0459,N20,low,2.0NRT,307.38,4.66,D
-17.61408,122.50395,338.88,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,305.82,5.7,D
-17.75252,132.78528,348.42,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,307.22,4.66,D
-17.60779,122.51816,340.79,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,306.3,4.86,D
-17.75322,132.78105,340.57,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,303.51,4,D
-17.60835,122.51323,348.51,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,307.21,4.86,D
-17.7454,132.78398,334.12,0.45,0.39,2026-04-30,0459,N20,low,2.0NRT,305.26,6.95,D
-17.60947,122.50338,344.42,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,308.26,5.7,D
-17.74681,132.77553,330.34,0.45,0.39,2026-04-30,0459,N20,low,2.0NRT,302.79,5.09,D
-17.60318,122.51759,350.35,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,308.23,13.58,D
-17.74255,132.77911,335.11,0.45,0.39,2026-04-30,0459,N20,low,2.0NRT,305.29,3.33,D
-17.56847,122.91667,336.31,0.49,0.49,2026-04-30,0459,N20,nominal,2.0NRT,305.09,4.31,D
-17.74326,132.77487,330.27,0.45,0.39,2026-04-30,0459,N20,low,2.0NRT,303.78,3.33,D
-17.56905,122.91204,331.81,0.49,0.49,2026-04-30,0459,N20,nominal,2.0NRT,305.49,4.16,D
-17.73964,132.70917,335.84,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,305.41,4.62,D
-17.60849,122.51514,348.47,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,307.01,5.39,D
-17.60909,122.51021,336.2,0.52,0.5,2026-04-30,0459,N20,low,2.0NRT,307.8,10.02,D
-17.70767,132.79018,331.36,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,300.57,2.56,D
-17.61028,122.50037,351.08,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,306.44,12.13,D
-17.65655,132.93895,331.61,0.46,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301.28,2.93,D
-17.60328,122.51949,337.61,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,305.83,5.39,D
-17.6537,132.93401,334.72,0.46,0.39,2026-04-30,0459,N20,nominal,2.0NRT,300.57,2.93,D
-17.64716,132.95052,341.73,0.46,0.39,2026-04-30,0459,N20,nominal,2.0NRT,297.7,4.39,D
-17.60388,122.51456,338.43,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,308.28,5.39,D
-17.65011,132.93333,334.1,0.46,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301.02,18.81,D
-17.59927,122.51399,340.79,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,304.52,6.89,D
-17.65085,132.92905,347.2,0.46,0.39,2026-04-30,0459,N20,nominal,2.0NRT,302.29,11.5,D
-17.57246,122.69717,342.29,0.51,0.49,2026-04-30,0459,N20,nominal,2.0NRT,305.78,5.24,D
-17.65842,132.82048,331.91,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,297.26,3.51,D
-17.58711,122.53745,339.2,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,306.83,5.16,D
-17.65485,132.81982,341.46,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,299.56,4.59,D
-17.59184,122.49805,345.67,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,304.18,10.82,D
-17.65604,132.82111,340.71,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301.61,6.01,D
-17.56279,122.7008,346.04,0.51,0.49,2026-04-30,0459,N20,nominal,2.0NRT,307.88,9.55,D
-17.65455,132.78586,339.94,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,296.87,4.53,D
-17.57046,122.52049,336.08,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,306.52,7.81,D
-17.67131,132.66315,342.88,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,304,6.41,D
-17.57104,122.51558,349.45,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,317.9,43.12,D
-17.6515,132.67249,332.05,0.45,0.39,2026-04-30,0459,N20,low,2.0NRT,306.17,4.66,D
-17.56585,122.51994,338.57,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,306.15,7.81,D
-17.6507,132.63359,331.71,0.44,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301.37,5.07,D
-17.56643,122.51501,355.09,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,309.6,43.12,D
-17.6521,132.62524,335.65,0.44,0.39,2026-04-30,0459,N20,nominal,2.0NRT,302.01,5.17,D
-17.58769,122.33504,335.65,0.54,0.51,2026-04-30,0459,N20,nominal,2.0NRT,303.68,4.87,D
-17.64786,132.62875,342.59,0.44,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301.12,5.07,D
-17.58893,132.82635,333.61,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,302.7,4.04,D
-17.58829,122.32993,330.98,0.54,0.51,2026-04-30,0459,N20,low,2.0NRT,303.51,4.87,D
-17.58536,132.8257,337.35,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,304.76,4.04,D
-17.30181,124.62056,348.23,0.57,0.43,2026-04-30,0459,N20,nominal,2.0NRT,305.57,23.33,D
-17.58179,132.82504,340.33,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,304.63,7.83,D
-17.3025,124.6152,351.88,0.57,0.43,2026-04-30,0459,N20,nominal,2.0NRT,308.09,23.33,D
-17.56605,132.83095,352.28,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,304.38,12.31,D
-17.30308,124.61073,347.57,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,308.58,39.44,D
-17.56678,132.82671,344.87,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,303.14,10.32,D
-17.2985,124.61469,331.37,0.57,0.43,2026-04-30,0459,N20,low,2.0NRT,304.95,23.33,D
-17.56466,132.81755,337.3,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301.8,6.78,D
-17.29907,124.61021,353.87,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,310.23,39.44,D
-17.56538,132.81331,345.81,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,302.86,6.78,D
-17.3,124.60302,340.34,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,302.26,3.68,D
-17.56611,132.80904,348.92,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301,5.05,D
-17.30185,124.58859,335.78,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,301.8,3.63,D
-17.56109,132.81689,340.4,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,303.38,5.27,D
-17.30277,124.58135,350.17,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,301.8,7.66,D
-17.56181,132.81265,350.53,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,305.29,5.27,D
-17.30416,124.57052,338.09,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,300.87,3.87,D
-17.55606,132.82475,330.9,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,299.75,3.7,D
-17.30463,124.5669,331.98,0.38,0.44,2026-04-30,0459,N20,low,2.0NRT,303.59,7.49,D
-17.55824,132.812,335.27,0.45,0.39,2026-04-30,0459,N20,nominal,2.0NRT,301.71,5.27,D
-17.30509,124.56328,348.7,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.73,7.49,D
-17.54345,122.63042,337.1,0.51,0.5,2026-04-30,0459,N20,nominal,2.0NRT,307.69,8.24,D
-17.54402,122.62563,341.99,0.51,0.5,2026-04-30,0459,N20,nominal,2.0NRT,307.74,8.24,D
-17.29784,124.58806,367,0.38,0.43,2026-04-30,0459,N20,high,2.0NRT,310.24,9.58,D
-17.29553,124.60609,338.55,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,303.11,4.74,D
-17.29599,124.6025,350.15,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,305.82,7.34,D
-17.29645,124.59889,348.52,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,309.01,7.34,D
-17.29692,124.59528,353.71,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,311.17,9.9,D
-17.29737,124.59167,349.26,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,307.11,9.9,D
-17.2983,124.58444,337.81,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,308.81,9.58,D
-17.30108,124.56274,347.8,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,306.49,19.31,D
-17.30154,124.55911,347.76,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.73,8.06,D
-17.53889,122.62986,340.43,0.51,0.5,2026-04-30,0459,N20,nominal,2.0NRT,302.8,15.27,D
-17.53945,122.62505,337.6,0.51,0.5,2026-04-30,0459,N20,nominal,2.0NRT,305.09,15.27,D
-17.29245,124.59834,332.75,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,302.99,7.34,D
-17.29291,124.59476,341.77,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,303.38,9.9,D
-17.29337,124.59113,330.1,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,304.7,9.9,D
-17.29753,124.55856,346.27,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.48,8.06,D
-17.29799,124.55493,341.73,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,299.37,8.06,D
-17.28937,124.5906,343.53,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,301.13,3.3,D
-17.28983,124.58698,350.98,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,304.45,7.24,D
-17.29029,124.58336,353.88,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,309.36,7.24,D
-17.29259,124.56528,346.12,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,308.15,6.92,D
-17.29305,124.56165,334.7,0.39,0.44,2026-04-30,0459,N20,low,2.0NRT,308.74,6.92,D
-17.29351,124.55802,346.56,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,308.53,28.02,D
-17.29398,124.5544,355.87,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.01,28.02,D
-17.29444,124.55077,331.19,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,294.04,10.64,D
-17.55733,122.39281,331.57,0.53,0.5,2026-04-30,0459,N20,nominal,2.0NRT,302.17,3.15,D
-17.29042,124.55023,367,0.39,0.44,2026-04-30,0459,N20,high,2.0NRT,300.88,10.64,D
-17.23129,125.0114,352.08,0.54,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.54,14.55,D
-17.28628,124.58282,344.64,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,302.5,7.24,D
-17.28674,124.57921,355.72,0.38,0.43,2026-04-30,0459,N20,nominal,2.0NRT,305.57,11.01,D
-17.2872,124.57558,348.2,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,307.4,11.01,D
-17.28766,124.57197,344.32,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,299.68,10.52,D
-17.2895,124.55747,338.08,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,306.71,28.02,D
-17.29088,124.54659,347.1,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.91,10.64,D
-17.29135,124.54297,348.48,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.23,5.74,D
-17.29181,124.53932,341,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.36,5.74,D
-17.55269,122.39225,334.81,0.53,0.5,2026-04-30,0459,N20,low,2.0NRT,306.47,3.15,D
-17.22739,125.01086,348.73,0.54,0.42,2026-04-30,0459,N20,nominal,2.0NRT,306.68,5.42,D
-17.22804,125.00579,354.6,0.54,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.68,32.03,D
-17.2287,125.00072,334,0.54,0.42,2026-04-30,0459,N20,low,2.0NRT,306.27,32.03,D
-17.28365,124.57142,335.9,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,293.08,2.64,D
-17.28411,124.56779,335.74,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,291.72,2.64,D
-17.28457,124.56417,348.8,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,306.57,5.94,D
-17.28549,124.55693,346.6,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,307.62,24.1,D
-17.28595,124.55331,335.67,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,307.78,24.1,D
-17.28641,124.54967,351.43,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,308.27,6.21,D
-17.28687,124.54604,334.89,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.67,6.21,D
-17.28733,124.54242,334.72,0.39,0.44,2026-04-30,0459,N20,low,2.0NRT,306.32,6.16,D
-17.28779,124.53877,337.8,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.26,6.16,D
-17.54862,122.38667,341.52,0.53,0.5,2026-04-30,0459,N20,nominal,2.0NRT,306.47,14.72,D
-17.22414,125.00529,332.52,0.54,0.42,2026-04-30,0459,N20,low,2.0NRT,306.76,32.03,D
-17.28056,124.56364,337.06,0.38,0.44,2026-04-30,0459,N20,nominal,2.0NRT,296.33,5.94,D
-17.28102,124.56001,337.23,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.35,5.94,D
-17.28148,124.5564,349.53,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,306.73,24.1,D
-17.28285,124.54549,334.5,0.39,0.44,2026-04-30,0459,N20,low,2.0NRT,306.8,6.21,D
-17.28331,124.54186,338.56,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,308.36,6.16,D
-17.28377,124.53822,350.77,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,308.43,6.16,D
-17.28423,124.53459,343.58,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.89,11.01,D
-17.22089,124.99972,350.25,0.54,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.08,14.12,D
-17.27838,124.54858,337.92,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.33,17.11,D
-17.27884,124.54494,352.9,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,312.62,17.11,D
-17.2793,124.54131,338.07,0.39,0.44,2026-04-30,0459,N20,low,2.0NRT,309.9,10.72,D
-17.27975,124.53768,349.47,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,307.78,10.72,D
-17.28067,124.5304,334.82,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.22,54.68,D
-17.27528,124.54077,343.5,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.55,10.72,D
-17.27574,124.53713,335.78,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,303.56,10.72,D
-17.54106,122.32935,338.26,0.54,0.51,2026-04-30,0459,N20,nominal,2.0NRT,307.18,4.07,D
-17.21437,124.98861,351.51,0.54,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.49,6.92,D
-17.5364,122.32878,346.37,0.54,0.51,2026-04-30,0459,N20,nominal,2.0NRT,306.71,11.85,D
-17.21045,124.98814,336.72,0.54,0.42,2026-04-30,0459,N20,low,2.0NRT,307.56,6.92,D
-17.21113,124.98287,346.07,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,307.21,6.9,D
-17.26953,124.52145,339.35,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.11,6.92,D
-17.26999,124.51779,355.39,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.61,14.24,D
-17.2072,124.98245,352.48,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.76,11.2,D
-17.20788,124.97715,356.02,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,307.19,11.2,D
-17.20396,124.97675,355.75,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,311.43,11.2,D
-17.20006,124.9761,349.27,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.31,8.01,D
-17.20074,124.97077,351.12,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,312.76,21.1,D
-17.19617,124.97547,335.59,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,306.39,8.01,D
-17.19683,124.97021,348.88,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.95,21.1,D
-17.19292,124.96973,349.92,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.54,16.28,D
-17.19359,124.96442,352.26,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,307.72,16.28,D
-17.189,124.96928,334.46,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,305.13,16.28,D
-17.18966,124.964,350.8,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,315.19,16.28,D
-17.20333,124.97958,334.71,0.54,0.42,2026-04-30,0459,N20,low,2.0NRT,306.97,6.39,D
-17.20404,124.97424,345.41,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,311.07,16.21,D
-17.20015,124.97363,355.06,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,311.84,16.21,D
-17.20086,124.96832,343.9,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.87,16.21,D
-17.19625,124.97304,343.11,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.44,9.45,D
-17.19695,124.96777,339.67,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,306.64,9.45,D
-17.19303,124.9673,355.89,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.3,9.45,D
-17.19374,124.96203,341.31,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,305,6.69,D
-17.18911,124.96687,342.58,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.1,19.45,D
-17.18981,124.9616,349.35,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,314.28,32.73,D
-17.1859,124.9611,352.1,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,309.41,32.73,D
-17.18659,124.95593,352.12,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,312.21,32.73,D
-17.182,124.96051,346.66,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.86,12.54,D
-17.18268,124.95539,345.83,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,309.15,12.54,D
-17.1781,124.95992,342.76,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,307.14,12.54,D
-17.17877,124.95483,349.66,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,312.13,12.54,D
-17.17947,124.94958,338.63,0.55,0.42,2026-04-30,0459,N20,low,2.0NRT,309.25,25.88,D
-17.24581,124.44342,340.92,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,300.92,5.31,D
-17.24629,124.43972,338.42,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.44,4.02,D
-17.17487,124.95422,344.63,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.73,10.52,D
-17.24226,124.43913,334,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.64,7.89,D
-17.24273,124.43545,351.52,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.77,7.89,D
-17.24321,124.43177,349.53,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,304.24,16.97,D
-17.17097,124.9536,339.74,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,306.91,10.52,D
-17.17165,124.94843,350.23,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,309.97,161.27,D
-17.16775,124.94786,339.91,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,308.46,10.43,D
-17.16842,124.94271,347.99,0.55,0.42,2026-04-30,0459,N20,nominal,2.0NRT,310.5,10.43,D
-17.24417,124.3605,341.22,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,298.44,4,D
-17.23605,124.35941,345.47,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,301.19,11.42,D
-17.23653,124.35567,342.41,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,303.52,18.06,D
-17.47062,122.46092,353.26,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,309.47,14.04,D
-17.15804,124.93077,335.89,0.55,0.43,2026-04-30,0459,N20,low,2.0NRT,306.47,6.31,D
-17.23104,124.36633,333.86,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,303.01,3.81,D
-17.23247,124.35513,355.01,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,306.71,18.06,D
-17.46601,122.46032,343.05,0.52,0.5,2026-04-30,0459,N20,nominal,2.0NRT,302.75,14.04,D
-17.22746,124.36204,336.08,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.77,3.67,D
-17.22793,124.35829,343.42,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.04,3.67,D
-17.22841,124.35456,341.04,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.82,5.63,D
-17.2234,124.36149,333.96,0.39,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.02,3.67,D
-17.22387,124.35776,338.53,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.53,3.67,D
-17.22435,124.35402,345,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,303.98,5.63,D
-17.22076,124.34974,346.07,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,303.24,4.78,D
-17.21717,124.34548,367,0.4,0.44,2026-04-30,0459,N20,high,2.0NRT,304.11,9.72,D
-17.21622,124.35294,335.01,0.4,0.44,2026-04-30,0459,N20,low,2.0NRT,305.35,4.78,D
-17.2167,124.34921,340.57,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.2,4.78,D
-17.45049,122.43298,337.89,0.53,0.5,2026-04-30,0459,N20,nominal,2.0NRT,304.41,5.21,D
-17.2131,124.34496,351.8,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,305.33,8.77,D
-17.20951,124.34067,367,0.4,0.44,2026-04-30,0459,N20,high,2.0NRT,307.3,8.77,D
-17.20904,124.34441,337.45,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.45,8.77,D
-17.20998,124.33694,340.14,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,302.49,6.16,D
-17.20592,124.33641,337.69,0.4,0.44,2026-04-30,0459,N20,nominal,2.0NRT,303.55,7.39,D
